Pipe ID,MATERIAL,DESCRIPTION,YEAR_INSTALLED,WORK_ORDER_NUMBER,ReportDate,StartDateT,CompletedD,Work Order Year,Request Type,FAILURE,Pipe AGE
P84284,DIP,Distribution,2002,,,,,0, ,0,17
P95608,DIP,Distribution,2002,,,,,0, ,0,17
P95611,DIP,Distribution,2002,,,,,0, ,0,17
P95612,DIP,Distribution,2002,,,,,0, ,0,17
P95613,DIP,Distribution,2002,,,,,0, ,0,17
P95617,DIP,Distribution,2002,,,,,0, ,0,17
P95618,DIP,Distribution,2002,,,,,0, ,0,17
P93998,DIP,Distribution,2002,,,,,0, ,0,17
P94000,DIP,Distribution,2002,,,,,0, ,0,17
P94002,DIP,Distribution,2002,,,,,0, ,0,17
P94014,DIP,Distribution,2002,,,,,0, ,0,17
P93997,DIP,Distribution,2002,,,,,0, ,0,17
P94001,DIP,Distribution,2002,,,,,0, ,0,17
P84256,DIP,Distribution,2002,,,,,0, ,0,17
P84258,DIP,Distribution,2002,,,,,0, ,0,17
P84259,DIP,Distribution,2002,,,,,0, ,0,17
P84260,DIP,Distribution,2002,,,,,0, ,0,17
P84261,DIP,Distribution,2002,,,,,0, ,0,17
P84262,DIP,Distribution,2002,,,,,0, ,0,17
P84263,DIP,Distribution,2002,,,,,0, ,0,17
P84265,DIP,Distribution,2002,,,,,0, ,0,17
P84266,DIP,Distribution,2002,,,,,0, ,0,17
P84268,DIP,Distribution,2002,,,,,0, ,0,17
P84269,DIP,Distribution,2002,,,,,0, ,0,17
P84270,DIP,Distribution,2002,,,,,0, ,0,17
P84272,DIP,Distribution,2002,,,,,0, ,0,17
P84273,DIP,Distribution,2002,,,,,0, ,0,17
P84274,DIP,Distribution,2002,,,,,0, ,0,17
P84275,DIP,Distribution,2002,,,,,0, ,0,17
P84277,DIP,Distribution,2002,,,,,0, ,0,17
P84278,DIP,Distribution,2002,,,,,0, ,0,17
P84282,DIP,Distribution,2002,,,,,0, ,0,17
P104957,DIP,Distribution,2003,,,,,0, ,0,16
P104958,DIP,Distribution,2003,,,,,0, ,0,16
P103444,DIP,Distribution,2003,,,,,0, ,0,16
P103443,DIP,Distribution,2003,,,,,0, ,0,16
P103453,DIP,Distribution,2003,,,,,0, ,0,16
P103495,DIP,Distribution,2003,,,,,0, ,0,16
P103497,DIP,Distribution,2003,,,,,0, ,0,16
P103498,DIP,Distribution,2003,,,,,0, ,0,16
P103499,DIP,Distribution,2003,,,,,0, ,0,16
P103500,DIP,Distribution,2003,,,,,0, ,0,16
P103525,DIP,Distribution,2003,,,,,0, ,0,16
P103526,DIP,Distribution,2003,,,,,0, ,0,16
P103527,DIP,Distribution,2003,,,,,0, ,0,16
P103529,DIP,Distribution,2003,,,,,0, ,0,16
P103530,DIP,Distribution,2003,,,,,0, ,0,16
P103534,DIP,Distribution,2003,,,,,0, ,0,16
P103535,DIP,Distribution,2003,,,,,0, ,0,16
P104854,DIP,Distribution,2003,,,,,0, ,0,16
P104091,DIP,Distribution,2003,,,,,0, ,0,16
P104092,DIP,Distribution,2003,,,,,0, ,0,16
P103496,DIP,Distribution,2003,,,,,0, ,0,16
P103501,DIP,Distribution,2003,,,,,0, ,0,16
P104087,DIP,Distribution,2003,,,,,0, ,0,16
P104088,DIP,Distribution,2003,,,,,0, ,0,16
P104090,DIP,Distribution,2003,,,,,0, ,0,16
P104086,DIP,Transmission,2003,,,,,0, ,0,16
P103454,DIP,Distribution,2003,,,,,0, ,0,16
P100808,DIP,Distribution,2003,,,,,0, ,0,16
P104755,DIP,Distribution,2003,,,,,0, ,0,16
P103445,DIP,Distribution,2003,,,,,0, ,0,16
P104853,DIP,Distribution,2003,,,,,0, ,0,16
P104921,DIP,Distribution,2003,,,,,0, ,0,16
P1130035,DIP,Distribution,2003,,,,,0, ,0,16
P1129927,DIP,Distribution,2003,,,,,0, ,0,16
P1131891,DIP,Distribution,2003,,,,,0, ,0,16
P1130051,DIP,Distribution,2003,,,,,0, ,0,16
P15439,DIP,Distribution,2003,,,,,0, ,0,16
P16026,DIP,Distribution,2003,,,,,0, ,0,16
P16555,DIP,Distribution,2003,,,,,0, ,0,16
P16561,DIP,Distribution,2003,,,,,0, ,0,16
P16566,DIP,Distribution,2003,,,,,0, ,0,16
P16677,DIP,Distribution,2003,,,,,0, ,0,16
P16678,DIP,Distribution,2003,,,,,0, ,0,16
P16681,DIP,Distribution,2003,,,,,0, ,0,16
P16683,DIP,Distribution,2003,,,,,0, ,0,16
P16687,DIP,Distribution,2003,,,,,0, ,0,16
P16689,DIP,Distribution,2003,,,,,0, ,0,16
P16692,DIP,Distribution,2003,,,,,0, ,0,16
P16694,DIP,Distribution,2003,,,,,0, ,0,16
P1129839,DIP,Distribution,2003,,,,,0, ,0,16
P1129841,DIP,Distribution,2003,,,,,0, ,0,16
P1130037,DIP,Distribution,2003,,,,,0, ,0,16
P1130161,DIP,Distribution,2003,,,,,0, ,0,16
P1130163,DIP,Distribution,2003,,,,,0, ,0,16
P24758,DIP,Transmission,2003,,,,,0, ,0,16
P24759,DIP,Distribution,2003,,,,,0, ,0,16
P24760,DIP,Distribution,2003,,,,,0, ,0,16
P24764,DIP,Transmission,2003,,,,,0, ,0,16
P24766,DIP,Distribution,2003,,,,,0, ,0,16
P24769,DIP,Distribution,2003,,,,,0, ,0,16
P24775,DIP,Distribution,2003,,,,,0, ,0,16
P24776,DIP,Distribution,2003,,,,,0, ,0,16
P24872,DIP,Distribution,2003,,,,,0, ,0,16
P24874,DIP,Distribution,2003,,,,,0, ,0,16
P24875,DIP,Distribution,2003,,,,,0, ,0,16
P24876,DIP,Distribution,2003,,,,,0, ,0,16
P24878,DIP,Distribution,2003,,,,,0, ,0,16
P27332,DIP,Transmission,2003,,,,,0, ,0,16
P27333,DIP,Transmission,2003,,,,,0, ,0,16
P27817,DIP,Transmission,2003,,,,,0, ,0,16
P27819,DIP,Transmission,2003,,,,,0, ,0,16
P27820,DIP,Transmission,2003,,,,,0, ,0,16
P27824,DIP,Distribution,2003,,,,,0, ,0,16
P27827,DIP,Transmission,2003,,,,,0, ,0,16
P27829,DIP,Distribution,2003,,,,,0, ,0,16
P27831,DIP,Distribution,2003,,,,,0, ,0,16
P27833,DIP,Distribution,2003,,,,,0, ,0,16
P27835,DIP,Transmission,2003,,,,,0, ,0,16
P27836,DIP,Distribution,2003,,,,,0, ,0,16
P27838,DIP,Distribution,2003,,,,,0, ,0,16
P27840,DIP,Distribution,2003,,,,,0, ,0,16
P27843,DIP,Transmission,2003,,,,,0, ,0,16
P27844,DIP,Transmission,2003,,,,,0, ,0,16
P27847,DIP,Transmission,2003,,,,,0, ,0,16
P27848,DIP,Transmission,2003,,,,,0, ,0,16
P27943,DIP,Distribution,2003,,,,,0, ,0,16
P27944,DIP,Distribution,2003,,,,,0, ,0,16
P27945,DIP,Distribution,2003,,,,,0, ,0,16
P27946,DIP,Distribution,2003,,,,,0, ,0,16
P27947,DIP,Distribution,2003,,,,,0, ,0,16
P27948,DIP,Distribution,2003,,,,,0, ,0,16
P27949,DIP,Distribution,2003,,,,,0, ,0,16
P27952,DIP,Distribution,2003,,,,,0, ,0,16
P27953,DIP,Transmission,2003,,,,,0, ,0,16
P27954,DIP,Transmission,2003,,,,,0, ,0,16
P27955,DIP,Distribution,2003,,,,,0, ,0,16
P27956,DIP,Distribution,2003,,,,,0, ,0,16
P27959,DIP,Distribution,2003,,,,,0, ,0,16
P27960,DIP,Distribution,2003,,,,,0, ,0,16
P27961,DIP,Distribution,2003,,,,,0, ,0,16
P27963,DIP,Distribution,2003,,,,,0, ,0,16
P27965,DIP,Distribution,2003,,,,,0, ,0,16
P27967,DIP,Distribution,2003,,,,,0, ,0,16
P27969,DIP,Distribution,2003,,,,,0, ,0,16
P27970,DIP,Distribution,2003,,,,,0, ,0,16
P27971,DIP,Distribution,2003,,,,,0, ,0,16
P28070,DIP,Transmission,2003,,,,,0, ,0,16
P28072,DIP,Distribution,2003,,,,,0, ,0,16
P28073,DIP,Transmission,2003,,,,,0, ,0,16
P28074,DIP,Transmission,2003,,,,,0, ,0,16
P28075,DIP,Transmission,2003,,,,,0, ,0,16
P28077,DIP,Transmission,2003,,,,,0, ,0,16
P28078,DIP,Distribution,2003,,,,,0, ,0,16
P28079,DIP,Distribution,2003,,,,,0, ,0,16
P28080,DIP,Distribution,2003,,,,,0, ,0,16
P28081,DIP,Distribution,2003,,,,,0, ,0,16
P28084,DIP,Transmission,2003,,,,,0, ,0,16
P28085,DIP,Transmission,2003,,,,,0, ,0,16
P74306,DIP,Distribution,2003,,,,,0, ,0,16
P74400,DIP,Distribution,2003,,,,,0, ,0,16
P74401,DIP,Distribution,2003,,,,,0, ,0,16
P74402,DIP,Distribution,2003,,,,,0, ,0,16
P74403,DIP,Distribution,2003,,,,,0, ,0,16
P74404,DIP,Distribution,2003,,,,,0, ,0,16
P74405,DIP,Distribution,2003,,,,,0, ,0,16
P74406,DIP,Distribution,2003,,,,,0, ,0,16
P74407,DIP,Distribution,2003,,,,,0, ,0,16
P74408,DIP,Distribution,2003,,,,,0, ,0,16
P74410,DIP,Distribution,2003,,,,,0, ,0,16
P74411,DIP,Distribution,2003,,,,,0, ,0,16
P74412,DIP,Distribution,2003,,,,,0, ,0,16
P74415,DIP,Distribution,2003,,,,,0, ,0,16
P74417,DIP,Distribution,2003,,,,,0, ,0,16
P74418,DIP,Distribution,2003,,,,,0, ,0,16
P74420,DIP,Distribution,2003,,,,,0, ,0,16
P74528,DIP,Distribution,2003,,,,,0, ,0,16
P74529,DIP,Distribution,2003,,,,,0, ,0,16
P74530,DIP,Distribution,2003,,,,,0, ,0,16
P74532,DIP,Distribution,2003,,,,,0, ,0,16
P74534,DIP,Distribution,2003,,,,,0, ,0,16
P74535,DIP,Distribution,2003,,,,,0, ,0,16
P74536,DIP,Distribution,2003,,,,,0, ,0,16
P74538,DIP,Distribution,2003,,,,,0, ,0,16
P74539,DIP,Distribution,2003,,,,,0, ,0,16
P74540,DIP,Distribution,2003,,,,,0, ,0,16
P74541,DIP,Distribution,2003,,,,,0, ,0,16
P74543,DIP,Distribution,2003,,,,,0, ,0,16
P74544,DIP,Distribution,2003,,,,,0, ,0,16
P73188,DIP,Transmission,2003,,,,,0, ,0,16
P73189,DIP,Transmission,2003,,,,,0, ,0,16
P73190,DIP,Transmission,2003,,,,,0, ,0,16
P73192,DIP,Distribution,2003,,,,,0, ,0,16
P73193,DIP,Distribution,2003,,,,,0, ,0,16
P73197,DIP,Distribution,2003,,,,,0, ,0,16
P73200,DIP,Distribution,2003,,,,,0, ,0,16
P73203,DIP,Distribution,2003,,,,,0, ,0,16
P73205,DIP,Distribution,2003,,,,,0, ,0,16
P73206,DIP,Distribution,2003,,,,,0, ,0,16
P73208,DIP,Transmission,2003,,,,,0, ,0,16
P73211,DIP,Transmission,2003,,,,,0, ,0,16
P73212,DIP,Transmission,2003,,,,,0, ,0,16
P73213,DIP,Distribution,2003,,,,,0, ,0,16
P73214,DIP,Distribution,2003,,,,,0, ,0,16
P73216,DIP,Distribution,2003,,,,,0, ,0,16
P73217,DIP,Distribution,2003,,,,,0, ,0,16
P73218,DIP,Distribution,2003,,,,,0, ,0,16
P73219,DIP,Distribution,2003,,,,,0, ,0,16
P73220,DIP,Distribution,2003,,,,,0, ,0,16
P73221,DIP,Distribution,2003,,,,,0, ,0,16
P73222,DIP,Distribution,2003,,,,,0, ,0,16
P73224,DIP,Distribution,2003,,,,,0, ,0,16
P73225,DIP,Distribution,2003,,,,,0, ,0,16
P73227,DIP,Distribution,2003,,,,,0, ,0,16
P73229,DIP,Distribution,2003,,,,,0, ,0,16
P73230,DIP,Transmission,2003,,,,,0, ,0,16
P73232,DIP,Transmission,2003,,,,,0, ,0,16
P73233,DIP,Transmission,2003,,,,,0, ,0,16
P73234,DIP,Transmission,2003,,,,,0, ,0,16
P73235,DIP,Transmission,2003,,,,,0, ,0,16
P73236,DIP,Transmission,2003,,,,,0, ,0,16
P74531,DIP,Distribution,2003,,,,,0, ,0,16
P74547,DIP,Distribution,2003,,,,,0, ,0,16
P74549,DIP,Distribution,2003,,,,,0, ,0,16
P74765,DIP,Distribution,2003,,,,,0, ,0,16
P74768,DIP,Distribution,2003,,,,,0, ,0,16
P74770,DIP,Distribution,2003,,,,,0, ,0,16
P74771,DIP,Distribution,2003,,,,,0, ,0,16
P74772,DIP,Distribution,2003,,,,,0, ,0,16
P74773,DIP,Distribution,2003,,,,,0, ,0,16
P74774,DIP,Distribution,2003,,,,,0, ,0,16
P74775,DIP,Distribution,2003,,,,,0, ,0,16
P74776,DIP,Distribution,2003,,,,,0, ,0,16
P74777,DIP,Distribution,2003,,,,,0, ,0,16
P74778,DIP,Distribution,2003,,,,,0, ,0,16
P74779,DIP,Distribution,2003,,,,,0, ,0,16
P74780,DIP,Distribution,2003,,,,,0, ,0,16
P74783,DIP,Distribution,2003,,,,,0, ,0,16
P62413,DIP,Distribution,2003,,,,,0, ,0,16
P62513,DIP,Distribution,2003,,,,,0, ,0,16
P62515,DIP,Distribution,2003,,,,,0, ,0,16
P62516,DIP,Distribution,2003,,,,,0, ,0,16
P62520,DIP,Distribution,2003,,,,,0, ,0,16
P62521,DIP,Distribution,2003,,,,,0, ,0,16
P62522,DIP,Distribution,2003,,,,,0, ,0,16
P62523,DIP,Distribution,2003,,,,,0, ,0,16
P62525,DIP,Distribution,2003,,,,,0, ,0,16
P62526,DIP,Distribution,2003,,,,,0, ,0,16
P62528,DIP,Distribution,2003,,,,,0, ,0,16
P62530,DIP,Distribution,2003,,,,,0, ,0,16
P62531,DIP,Distribution,2003,,,,,0, ,0,16
P62532,DIP,Distribution,2003,,,,,0, ,0,16
P62534,DIP,Distribution,2003,,,,,0, ,0,16
P62537,DIP,Distribution,2003,,,,,0, ,0,16
P62538,DIP,Distribution,2003,,,,,0, ,0,16
P62539,DIP,Distribution,2003,,,,,0, ,0,16
P62636,DIP,Distribution,2003,,,,,0, ,0,16
P73177,DIP,Transmission,2003,,,,,0, ,0,16
P73194,DIP,Transmission,2003,,,,,0, ,0,16
P73196,DIP,Distribution,2003,,,,,0, ,0,16
P73201,DIP,Distribution,2003,,,,,0, ,0,16
P73202,DIP,Distribution,2003,,,,,0, ,0,16
P73204,DIP,Distribution,2003,,,,,0, ,0,16
P64163,DIP,Distribution,2003,,,,,0, ,0,16
P64174,DIP,Distribution,2003,,,,,0, ,0,16
P69222,DIP,Distribution,2003,,,,,0, ,0,16
P70744,DIP,Distribution,2003,,,,,0, ,0,16
P70746,DIP,Distribution,2003,,,,,0, ,0,16
P70749,DIP,Distribution,2003,,,,,0, ,0,16
P70844,DIP,Distribution,2003,,,,,0, ,0,16
P70845,DIP,Distribution,2003,,,,,0, ,0,16
P70848,DIP,Distribution,2003,,,,,0, ,0,16
P70849,DIP,Distribution,2003,,,,,0, ,0,16
P70850,DIP,Distribution,2003,,,,,0, ,0,16
P70851,DIP,Distribution,2003,,,,,0, ,0,16
P70852,DIP,Distribution,2003,,,,,0, ,0,16
P70855,DIP,Distribution,2003,,,,,0, ,0,16
P70857,DIP,Distribution,2003,,,,,0, ,0,16
P62536,DIP,Distribution,2003,,,,,0, ,0,16
P74525,DIP,Distribution,2003,,,,,0, ,0,16
P74527,DIP,Distribution,2003,,,,,0, ,0,16
P70734,DIP,Distribution,2003,,,,,0, ,0,16
P70735,DIP,Distribution,2003,,,,,0, ,0,16
P70745,DIP,Distribution,2003,,,,,0, ,0,16
P62414,DIP,Distribution,2003,,,,,0, ,0,16
P62415,DIP,Distribution,2003,,,,,0, ,0,16
P62417,DIP,Distribution,2003,,,,,0, ,0,16
P62419,DIP,Distribution,2003,,,,,0, ,0,16
P62420,DIP,Distribution,2003,,,,,0, ,0,16
P62514,DIP,Distribution,2003,,,,,0, ,0,16
P62518,DIP,Distribution,2003,,,,,0, ,0,16
P62529,DIP,Distribution,2003,,,,,0, ,0,16
P74766,DIP,Distribution,2003,,,,,0, ,0,16
P74769,DIP,Distribution,2003,,,,,0, ,0,16
P74422,DIP,Distribution,2003,,,,,0, ,0,16
P74423,DIP,Distribution,2003,,,,,0, ,0,16
P74427,DIP,Distribution,2003,,,,,0, ,0,16
P74546,DIP,Distribution,2003,,,,,0, ,0,16
P74301,DIP,Distribution,2003,,,,,0, ,0,16
P74414,DIP,Distribution,2003,,,,,0, ,0,16
P74421,DIP,Distribution,2003,,,,,0, ,0,16
P74426,DIP,Distribution,2003,,,,,0, ,0,16
P74428,DIP,Distribution,2003,,,,,0, ,0,16
P74429,DIP,Distribution,2003,,,,,0, ,0,16
P74430,DIP,Distribution,2003,,,,,0, ,0,16
P74542,DIP,Distribution,2003,,,,,0, ,0,16
P74545,DIP,Distribution,2003,,,,,0, ,0,16
P85050,DIP,Distribution,2003,,,,,0, ,0,16
P85059,DIP,Distribution,2003,,,,,0, ,0,16
P85066,DIP,Distribution,2003,,,,,0, ,0,16
P85070,DIP,Distribution,2003,,,,,0, ,0,16
P85071,DIP,Distribution,2003,,,,,0, ,0,16
P85072,DIP,Distribution,2003,,,,,0, ,0,16
P85073,DIP,Distribution,2003,,,,,0, ,0,16
P85055,DIP,Distribution,2003,,,,,0, ,0,16
P85058,DIP,Distribution,2003,,,,,0, ,0,16
P85076,DIP,Distribution,2003,,,,,0, ,0,16
P85048,DIP,Transmission,2003,,,,,0, ,0,16
P85078,DIP,Transmission,2003,,,,,0, ,0,16
P85079,DIP,Transmission,2003,,,,,0, ,0,16
P92454,DIP,Distribution,2003,,,,,0, ,0,16
P92459,DIP,Distribution,2003,,,,,0, ,0,16
P92918,DIP,Distribution,2003,,,,,0, ,0,16
P92928,DIP,Distribution,2003,,,,,0, ,0,16
P92932,DIP,Distribution,2003,,,,,0, ,0,16
P92935,DIP,Distribution,2003,,,,,0, ,0,16
P92936,DIP,Distribution,2003,,,,,0, ,0,16
P92461,DIP,Distribution,2003,,,,,0, ,0,16
P92913,DIP,Distribution,2003,,,,,0, ,0,16
P92914,DIP,Distribution,2003,,,,,0, ,0,16
P92916,DIP,Distribution,2003,,,,,0, ,0,16
P92817,DIP,Distribution,2003,,,,,0, ,0,16
P92818,DIP,Distribution,2003,,,,,0, ,0,16
P92831,DIP,Distribution,2003,,,,,0, ,0,16
P92833,DIP,Distribution,2003,,,,,0, ,0,16
P92834,DIP,Distribution,2003,,,,,0, ,0,16
P92835,DIP,Distribution,2003,,,,,0, ,0,16
P92836,DIP,Distribution,2003,,,,,0, ,0,16
P92838,DIP,Distribution,2003,,,,,0, ,0,16
P92840,DIP,Distribution,2003,,,,,0, ,0,16
P92841,DIP,Distribution,2003,,,,,0, ,0,16
P92785,DIP,Distribution,2003,,,,,0, ,0,16
P92786,DIP,Distribution,2003,,,,,0, ,0,16
P92787,DIP,Distribution,2003,,,,,0, ,0,16
P92789,DIP,Distribution,2003,,,,,0, ,0,16
P92790,DIP,Distribution,2003,,,,,0, ,0,16
P92791,DIP,Distribution,2003,,,,,0, ,0,16
P92793,DIP,Distribution,2003,,,,,0, ,0,16
P92795,DIP,Distribution,2003,,,,,0, ,0,16
P92803,DIP,Distribution,2003,,,,,0, ,0,16
P92804,DIP,Distribution,2003,,,,,0, ,0,16
P92805,DIP,Distribution,2003,,,,,0, ,0,16
P92811,DIP,Distribution,2003,,,,,0, ,0,16
P92812,DIP,Distribution,2003,,,,,0, ,0,16
P92814,DIP,Distribution,2003,,,,,0, ,0,16
P92819,DIP,Distribution,2003,,,,,0, ,0,16
P92821,DIP,Distribution,2003,,,,,0, ,0,16
P92824,DIP,Distribution,2003,,,,,0, ,0,16
P92826,DIP,Distribution,2003,,,,,0, ,0,16
P9209,DIP,Transmission,2003,,,,,0, ,0,16
P92842,DIP,Distribution,2003,,,,,0, ,0,16
P92844,DIP,Distribution,2003,,,,,0, ,0,16
P92846,DIP,Distribution,2003,,,,,0, ,0,16
P92799,DIP,Distribution,2003,,,,,0, ,0,16
P92801,DIP,Distribution,2003,,,,,0, ,0,16
P92802,DIP,Distribution,2003,,,,,0, ,0,16
P92806,DIP,Distribution,2003,,,,,0, ,0,16
P92807,DIP,Distribution,2003,,,,,0, ,0,16
P92809,DIP,Distribution,2003,,,,,0, ,0,16
P91176,DIP,Distribution,2003,,,,,0, ,0,16
P92776,DIP,Distribution,2003,,,,,0, ,0,16
P92777,DIP,Distribution,2003,,,,,0, ,0,16
P92779,DIP,Distribution,2003,,,,,0, ,0,16
P92780,DIP,Distribution,2003,,,,,0, ,0,16
P92781,DIP,Distribution,2003,,,,,0, ,0,16
P92783,DIP,Distribution,2003,,,,,0, ,0,16
P92784,DIP,Distribution,2003,,,,,0, ,0,16
P92798,DIP,Distribution,2003,,,,,0, ,0,16
P92822,DIP,Distribution,2003,,,,,0, ,0,16
P92825,DIP,Distribution,2003,,,,,0, ,0,16
P92827,DIP,Distribution,2003,,,,,0, ,0,16
P92458,DIP,Distribution,2003,,,,,0, ,0,16
P92920,DIP,Distribution,2003,,,,,0, ,0,16
P92922,DIP,Distribution,2003,,,,,0, ,0,16
P92926,DIP,Distribution,2003,,,,,0, ,0,16
P92927,DIP,Distribution,2003,,,,,0, ,0,16
P92929,DIP,Distribution,2003,,,,,0, ,0,16
P92930,DIP,Distribution,2003,,,,,0, ,0,16
P92937,DIP,Distribution,2003,,,,,0, ,0,16
P92938,DIP,Distribution,2003,,,,,0, ,0,16
P92939,DIP,Distribution,2003,,,,,0, ,0,16
P92940,DIP,Distribution,2003,,,,,0, ,0,16
P92460,DIP,Distribution,2003,,,,,0, ,0,16
P92931,DIP,Distribution,2003,,,,,0, ,0,16
P92933,DIP,Distribution,2003,,,,,0, ,0,16
P92934,DIP,Distribution,2003,,,,,0, ,0,16
P92941,DIP,Distribution,2003,,,,,0, ,0,16
P92942,DIP,Distribution,2003,,,,,0, ,0,16
P91177,DIP,Distribution,2003,,,,,0, ,0,16
P91178,DIP,Distribution,2003,,,,,0, ,0,16
P98588,DIP,Distribution,2003,,,,,0, ,0,16
P98590,DIP,Distribution,2003,,,,,0, ,0,16
P98623,DIP,Distribution,2003,,,,,0, ,0,16
P98625,DIP,Distribution,2003,,,,,0, ,0,16
P98630,DIP,Distribution,2003,,,,,0, ,0,16
P98631,DIP,Distribution,2003,,,,,0, ,0,16
P99044,DIP,Distribution,2003,,,,,0, ,0,16
P99046,DIP,Distribution,2003,,,,,0, ,0,16
P93960,DIP,Distribution,2003,,,,,0, ,0,16
P98368,DIP,Distribution,2003,,,,,0, ,0,16
P98369,DIP,Distribution,2003,,,,,0, ,0,16
P98371,DIP,Distribution,2003,,,,,0, ,0,16
P98406,DIP,Distribution,2003,,,,,0, ,0,16
P98407,DIP,Distribution,2003,,,,,0, ,0,16
P98408,DIP,Distribution,2003,,,,,0, ,0,16
P98409,DIP,Distribution,2003,,,,,0, ,0,16
P98413,DIP,Distribution,2003,,,,,0, ,0,16
P98415,DIP,Distribution,2003,,,,,0, ,0,16
P98418,DIP,Distribution,2003,,,,,0, ,0,16
P98419,DIP,Distribution,2003,,,,,0, ,0,16
P98423,DIP,Distribution,2003,,,,,0, ,0,16
P98431,DIP,Distribution,2003,,,,,0, ,0,16
P98433,DIP,Distribution,2003,,,,,0, ,0,16
P98434,DIP,Distribution,2003,,,,,0, ,0,16
P98478,DIP,Distribution,2003,,,,,0, ,0,16
P98484,DIP,Distribution,2003,,,,,0, ,0,16
P98491,DIP,Distribution,2003,,,,,0, ,0,16
P98530,DIP,Distribution,2003,,,,,0, ,0,16
P98532,DIP,Distribution,2003,,,,,0, ,0,16
P98839,DIP,Distribution,2003,,,,,0, ,0,16
P98633,DIP,Distribution,2003,,,,,0, ,0,16
P98643,DIP,Distribution,2003,,,,,0, ,0,16
P98582,DIP,Distribution,2003,,,,,0, ,0,16
P98471,DIP,Distribution,2003,,,,,0, ,0,16
P98488,DIP,Distribution,2003,,,,,0, ,0,16
P98833,DIP,Distribution,2003,,,,,0, ,0,16
P98834,DIP,Distribution,2003,,,,,0, ,0,16
P98841,DIP,Distribution,2003,,,,,0, ,0,16
P98473,DIP,Distribution,2003,,,,,0, ,0,16
P98477,DIP,Distribution,2003,,,,,0, ,0,16
P98495,DIP,Distribution,2003,,,,,0, ,0,16
P93040,DIP,Distribution,2003,,,,,0, ,0,16
P98646,DIP,Distribution,2003,,,,,0, ,0,16
P98647,DIP,Distribution,2003,,,,,0, ,0,16
P98652,DIP,Distribution,2003,,,,,0, ,0,16
P93036,DIP,Distribution,2003,,,,,0, ,0,16
P93038,DIP,Distribution,2003,,,,,0, ,0,16
P93039,DIP,Distribution,2003,,,,,0, ,0,16
P98626,DIP,Distribution,2003,,,,,0, ,0,16
P98641,DIP,Distribution,2003,,,,,0, ,0,16
P400355,DIP,Distribution,2003,,,,,0, ,0,16
P400587,DIP,Distribution,2003,,,,,0, ,0,16
P29066,DIP,Distribution,2003,,,,,0, ,0,16
P74651,DIP,Distribution,2003,,,,,0, ,0,16
P74649,DIP,Distribution,2003,,,,,0, ,0,16
P74652,DIP,Distribution,2003,,,,,0, ,0,16
P74653,DIP,Distribution,2003,,,,,0, ,0,16
P74658,DIP,Distribution,2003,,,,,0, ,0,16
P74662,DIP,Distribution,2003,,,,,0, ,0,16
P74669,DIP,Distribution,2003,,,,,0, ,0,16
P74671,DIP,Distribution,2003,,,,,0, ,0,16
P74672,DIP,Distribution,2003,,,,,0, ,0,16
P74673,DIP,Distribution,2003,,,,,0, ,0,16
P74674,DIP,Distribution,2003,,,,,0, ,0,16
P73174,DIP,Transmission,2003,,,,,0, ,0,16
P401806,DIP,Distribution,2003,,,,,0, ,0,16
P85775,DIP,Distribution,2003,,,,,0, ,0,16
P74650,DIP,Distribution,2003,,,,,0, ,0,16
P74655,DIP,Distribution,2003,,,,,0, ,0,16
P74660,DIP,Distribution,2003,,,,,0, ,0,16
P74661,DIP,Distribution,2003,,,,,0, ,0,16
P74665,DIP,Distribution,2003,,,,,0, ,0,16
P74667,DIP,Distribution,2003,,,,,0, ,0,16
P74668,DIP,Distribution,2003,,,,,0, ,0,16
P74670,DIP,Distribution,2003,,,,,0, ,0,16
P74645,DIP,Distribution,2003,,,,,0, ,0,16
P74646,DIP,Distribution,2003,,,,,0, ,0,16
P74647,DIP,Distribution,2003,,,,,0, ,0,16
P74648,DIP,Distribution,2003,,,,,0, ,0,16
P74644,DIP,Distribution,2003,,,,,0, ,0,16
P104920,DIP,Distribution,2004,,,,,0, ,0,15
P104099,DIP,Distribution,2004,,,,,0, ,0,15
P104968,DIP,Distribution,2004,,,,,0, ,0,15
P100881,DIP,Distribution,2004,,,,,0, ,0,15
P102709,DIP,Distribution,2004,,,,,0, ,0,15
P1131909,DIP,Distribution,2004,,,,,0, ,0,15
P27032,DIP,Distribution,2004,,,,,0, ,0,15
P24879,DIP,Distribution,2004,,,,,0, ,0,15
P24883,DIP,Distribution,2004,,,,,0, ,0,15
P24884,DIP,Distribution,2004,,,,,0, ,0,15
P24881,DIP,Distribution,2004,,,,,0, ,0,15
P24882,DIP,Distribution,2004,,,,,0, ,0,15
P27821,DIP,Distribution,2004,,,,,0, ,0,15
P27826,DIP,Distribution,2004,,,,,0, ,0,15
P27842,DIP,Distribution,2004,,,,,0, ,0,15
P21689,DIP,Distribution,2004,,,,,0, ,0,15
P21692,DIP,Distribution,2004,,,,,0, ,0,15
P21693,DIP,Distribution,2004,,,,,0, ,0,15
P21707,DIP,Distribution,2004,,,,,0, ,0,15
P21714,DIP,Distribution,2004,,,,,0, ,0,15
P21716,DIP,Distribution,2004,,,,,0, ,0,15
P21718,DIP,Distribution,2004,,,,,0, ,0,15
P21719,DIP,Distribution,2004,,,,,0, ,0,15
P21720,DIP,Distribution,2004,,,,,0, ,0,15
P21728,DIP,Distribution,2004,,,,,0, ,0,15
